data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2023-05-11 17:02:45.224871;723;Porto Alegre;Rodrigo Tadewald;Tenis NB;Shirley Hensley;feminino;credito
2023-05-12 07:50:52.072924;724;Lajeado;Juliano Faccioni;Tenis Fila;Carolyn Maltie;feminino;credito
2023-05-12 08:31:55.800924;725;Lajeado;Adriano Soares;Tenis Nike;Deana Lambert;feminino;credito
2023-05-12 11:14:43.379871;726;Lajeado;Adriano Soares;Tenis Adidas;Elizabeth Whittemore;feminino;credito
2023-05-12 12:17:47.830872;727;Porto Alegre;Luiza Cherobini;Tenis Nike;Matthew Weigel;masculino;credito
2023-05-12 13:21:49.284870;728;Lajeado;Adriano Soares;Tenis Fila;Tyler Velovic;masculino;credito
2023-05-12 13:31:41.783872;729;Canoas;Luis Fernando;Tenis Nike;Brenda Cox;feminino;credito
2023-05-12 17:57:44.290871;730;Canoas;Carlos Henrique;Tenis Adidas;Susan Rhyner;feminino;pix
2023-05-13 09:30:46.307877;731;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Annie Gill;feminino;credito
2023-05-13 12:11:54.636926;732;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Jean Dominguez;feminino;credito
2023-05-13 12:32:51.208870;733;Lajeado;Juliano Faccioni;Tenis Fila;James Mendez;masculino;credito
2023-05-13 12:56:54.087870;734;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Michael Scott;masculino;credito
2023-05-13 13:05:51.496871;735;Porto Alegre;Luiza Cherobini;Tenis Nike;Stanley Montville;masculino;credito
2023-05-13 13:57:43.057877;736;Lajeado;Juliano Faccioni;Tenis Fila;John Walkup;masculino;credito
2023-05-13 14:44:51.754877;737;Canoas;Luis Fernando;Tenis NB;Kathryn Kauble;feminino;credito
2023-05-13 16:15:42.111871;738;Lajeado;Juliano Faccioni;Tenis Adidas;Carol Riekena;feminino;credito
2023-05-13 16:27:55.691924;739;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Patricia Brown;feminino;credito
2023-05-13 17:23:54.647871;740;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;David Daum;masculino;credito
2023-05-14 08:40:47.139872;741;Lajeado;Juliano Faccioni;Tenis NB;Lois Chacon;feminino;credito
2023-05-14 10:20:45.271871;742;Florianópolis;Claudia dos Santos;Tenis Adidas;Charles Leos;masculino;credito
2023-05-14 12:01:55.506870;743;Lajeado;Adriano Soares;Tenis Fila;Esther Landor;feminino;credito
2023-05-14 13:42:53.671924;744;Porto Alegre;Rodrigo Tadewald;Tenis NB;Forrest Markley;masculino;credito
2023-05-15 07:30:52.052873;745;São Paulo;Claudio Bueno;Tenis NB;Donna Weaver;feminino;credito
2023-05-15 07:41:54.281872;746;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Pamela Almand;feminino;credito
2023-05-15 08:23:54.335872;747;Porto Alegre;Luiza Cherobini;Tenis Fila;Kyle Masters;masculino;credito
2023-05-15 10:04:49.387872;748;Canoas;Luis Fernando;Tenis Adidas;Robert Woodard;masculino;credito
2023-05-15 11:19:46.080871;749;São Paulo;Cassia Moraes;Tenis Fila;Scott Kuhn;masculino;pix
2023-05-15 14:04:54.144944;750;São Paulo;Claudio Bueno;Tenis NB;Antione Newport;masculino;credito
2023-05-15 14:27:49.413870;751;Florianópolis;Mario Sérgio;Tenis Fila;Michael Boney;masculino;credito
2023-05-15 15:08:42.213924;752;São Paulo;Cassia Moraes;Tenis Nike;Arnold Walley;masculino;credito
2023-05-15 17:59:48.755876;753;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Ana Thomas;feminino;credito
2023-05-16 07:40:47.161872;754;Florianópolis;Claudia dos Santos;Tenis Nike;Armando Whetstone;masculino;pix
2023-05-16 07:53:46.849872;755;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Shane Alvarado;masculino;credito
2023-05-16 11:11:52.847872;756;Lajeado;Adriano Soares;Tenis Fila;Scot Davis;masculino;credito
2023-05-16 11:42:52.050873;757;Canoas;Luis Fernando;Tenis Adidas;Rayford Steele;masculino;boleto
2023-05-16 11:43:40.239871;758;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Terry Weiss;masculino;credito
2023-05-16 13:07:51.726871;759;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Marina Berry;feminino;credito
2023-05-16 14:11:43.320924;760;São Paulo;Cassia Moraes;Tenis Fila;Douglas Butler;masculino;credito
2023-05-16 15:41:42.736872;761;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;David Sievers;masculino;credito
2023-05-16 16:03:51.029871;762;Porto Alegre;Luiza Cherobini;Tenis Nike;Katie Jacquemin;feminino;credito
2023-05-16 16:19:42.161874;763;São Paulo;Cassia Moraes;Tenis NB;Inez May;feminino;credito
2023-05-17 08:28:54.638927;764;Canoas;Luis Fernando;Tenis NB;Albert Hatley;masculino;credito
2023-05-17 08:40:47.404876;765;São Paulo;Cassia Moraes;Tenis Nike;James Pan;masculino;credito
2023-05-17 09:18:48.857873;766;Canoas;Luis Fernando;Tenis NB;Teresa Numbers;feminino;credito
2023-05-17 09:42:46.492871;767;Lajeado;Adriano Soares;Tenis Nike;Karena Scott;feminino;credito
2023-05-17 14:11:49.280870;768;São Paulo;Claudio Bueno;Tenis Nike;Jackie Doe;feminino;credito
2023-05-17 15:19:54.739925;769;Porto Alegre;Rodrigo Tadewald;Tenis NB;Corey Bryant;masculino;credito
2023-05-17 18:06:44.034871;770;Lajeado;Adriano Soares;Tenis Adidas;Ralph Benson;masculino;credito
2023-05-18 09:54:43.224877;771;São Paulo;Claudio Bueno;Tenis Fila;Silvia Highshaw;feminino;credito
2023-05-18 10:25:41.676871;772;Florianópolis;Mario Sérgio;Tenis Nike;Arthur Lambert;masculino;credito
2023-05-18 10:50:53.572871;773;Lajeado;Adriano Soares;Tenis Nike;Jesse Delgado;masculino;credito
2023-05-18 10:58:54.430872;774;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Deborah Brewton;feminino;credito
2023-05-18 11:27:42.235872;775;Caxias do Sul;Mateus Kienzle;Tenis Fila;Amy Waston;feminino;credito
2023-05-18 14:33:42.656872;776;São Paulo;Claudio Bueno;Tenis NB;Hector Rykert;masculino;credito
2023-05-18 15:09:43.789871;777;São Paulo;Cassia Moraes;Tenis Nike;Renee Licata;feminino;credito
2023-05-19 07:43:45.104870;778;Canoas;Luis Fernando;Tenis NB;Fredrick Branum;masculino;credito
2023-05-19 07:52:41.750877;779;São Paulo;Cassia Moraes;Tenis Nike;Theodore Bauer;masculino;boleto
2023-05-19 12:35:56.009874;780;Lajeado;Juliano Faccioni;Tenis Fila;Gladys Goldman;feminino;credito
2023-05-19 12:54:42.537871;781;Canoas;Carlos Henrique;Tenis Adidas;Regina Carter;feminino;credito
2023-05-19 18:10:45.034870;782;Florianópolis;Mario Sérgio;Tenis Adidas;Anne Luker;feminino;credito
2023-05-20 07:13:51.796877;783;Lajeado;Adriano Soares;Tenis Nike;Teresa Kennamore;feminino;credito
2023-05-20 08:54:52.376871;784;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Heidi Cantrell;feminino;credito
2023-05-20 09:27:41.452924;785;Caxias do Sul;Mateus Kienzle;Tenis Fila;Geralyn Freeman;feminino;credito
2023-05-20 11:00:43.377925;786;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Margie Bermudez;feminino;credito
2023-05-20 12:35:46.607871;787;Lajeado;Adriano Soares;Tenis NB;Charmaine Riley;feminino;credito
2023-05-20 13:02:48.378873;788;Florianópolis;Mario Sérgio;Tenis Nike;David Mckinney;masculino;credito
2023-05-20 13:13:43.698871;789;Lajeado;Juliano Faccioni;Tenis NB;Brian Shippey;masculino;boleto
2023-05-20 14:16:52.670877;790;Canoas;Carlos Henrique;Tenis Fila;Corey Thompson;masculino;pix
2023-05-20 18:08:41.056871;791;São Paulo;Cassia Moraes;Tenis Adidas;Vincent Lubinski;masculino;credito
2023-05-21 08:12:40.310872;792;Caxias do Sul;Mateus Kienzle;Tenis Fila;Judith Carranza;feminino;credito
2023-05-21 14:29:54.255923;793;Lajeado;Adriano Soares;Tenis Nike;Nicole Bates;feminino;credito
2023-05-21 14:50:40.312872;794;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Suzanne Stickney;feminino;credito
2023-05-21 15:16:46.940872;795;Porto Alegre;Luiza Cherobini;Tenis NB;Ashley Mathers;feminino;credito
2023-05-21 15:49:55.795872;796;Canoas;Luis Fernando;Tenis NB;Kenneth Mays;masculino;credito
2023-05-22 09:21:51.026870;797;Florianópolis;Mario Sérgio;Tenis NB;Denise Mcmillian;feminino;boleto
2023-05-22 09:27:45.391872;798;Lajeado;Adriano Soares;Tenis NB;Anthony Hudson;masculino;credito
2023-05-22 09:39:52.799873;799;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Vincent Craig;masculino;credito
2023-05-22 11:28:45.673872;800;Florianópolis;Claudia dos Santos;Tenis Nike;Gerald Christopher;masculino;credito
2023-05-22 12:25:48.351924;801;Lajeado;Juliano Faccioni;Tenis Nike;Todd Gates;masculino;credito
2023-05-22 13:56:47.395871;802;São Paulo;Claudio Bueno;Tenis NB;Virginia Ayres;feminino;pix
2023-05-22 16:36:41.696870;803;Canoas;Carlos Henrique;Tenis NB;Patsy Papen;feminino;credito
2023-05-22 16:59:41.612873;804;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Walter Ryans;masculino;credito
2023-05-23 07:55:47.827872;805;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;George Swenson;masculino;credito
2023-05-23 08:33:55.920871;806;Porto Alegre;Rodrigo Tadewald;Tenis NB;Barbara Gutierrez;feminino;boleto
2023-05-23 12:48:52.848881;807;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Wade Carroll;masculino;credito
2023-05-23 17:15:48.178870;808;Canoas;Carlos Henrique;Tenis NB;Tania Huggins;feminino;credito
2023-05-24 07:59:55.685925;809;São Paulo;Cassia Moraes;Tenis Nike;Mary Stiltner;feminino;credito
2023-05-24 11:45:47.268877;810;Lajeado;Juliano Faccioni;Tenis Fila;Anthony Freyman;masculino;credito
2023-05-24 13:31:55.417876;811;Florianópolis;Mario Sérgio;Tenis Fila;Troy Masseria;masculino;credito
2023-05-24 13:38:42.275062;812;Florianópolis;Mario Sérgio;Tenis Nike;Shirley Coward;feminino;credito
2023-05-24 14:33:42.489872;813;Lajeado;Adriano Soares;Tenis NB;Christopher Terrones;masculino;pix
2023-05-24 16:58:44.352871;814;São Paulo;Claudio Bueno;Tenis Adidas;Isiah Pisano;masculino;credito
2023-05-24 17:29:47.540870;815;Canoas;Carlos Henrique;Tenis Adidas;Carrie Lindsey;feminino;boleto
2023-05-25 09:26:49.031873;816;Florianópolis;Mario Sérgio;Tenis Nike;Luther Williams;masculino;credito
2023-05-25 09:44:52.414873;817;Canoas;Luis Fernando;Tenis Nike;Rachel Townsend;feminino;credito
2023-05-25 10:19:53.697871;818;Canoas;Carlos Henrique;Tenis NB;Kevin Riley;masculino;credito
2023-05-25 12:12:51.867916;819;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Kimberly Alley;feminino;credito
2023-05-25 13:06:44.499874;820;Florianópolis;Mario Sérgio;Tenis Fila;Margaret Durham;feminino;credito
2023-05-25 13:06:45.667871;821;São Paulo;Cassia Moraes;Tenis Nike;Jean Morris;feminino;credito
2023-05-25 13:09:54.643890;822;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Denver Gruber;masculino;credito
2023-05-25 13:14:53.677871;823;Florianópolis;Mario Sérgio;Tenis Adidas;Cindy Sena;feminino;credito
2023-05-25 13:53:54.203872;824;Canoas;Carlos Henrique;Tenis Fila;Carolyn Francis;feminino;credito
2023-05-25 14:03:51.905925;825;Lajeado;Adriano Soares;Tenis NB;Ivan Schlarbaum;masculino;credito
2023-05-25 15:05:46.340871;826;Florianópolis;Mario Sérgio;Tenis Nike;Joshua Long;masculino;pix
2023-05-25 15:31:43.788870;827;São Paulo;Cassia Moraes;Tenis Adidas;Lynda Baker;feminino;credito
2023-05-26 07:16:42.162872;828;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Daniel Gonzalez;masculino;credito
2023-05-26 08:57:50.757876;829;Canoas;Luis Fernando;Tenis Fila;Philip Seale;masculino;credito
2023-05-26 10:03:48.649872;830;Florianópolis;Mario Sérgio;Tenis NB;Kelly Roach;feminino;credito
2023-05-26 10:35:48.380109;831;Caxias do Sul;Mateus Kienzle;Tenis NB;Lisa Lawrence;feminino;credito
2023-05-26 11:14:46.340871;832;Porto Alegre;Rodrigo Tadewald;Tenis NB;Barbara Saran;feminino;credito
2023-05-27 07:36:46.664872;833;São Paulo;Cassia Moraes;Tenis Adidas;Donald Bowell;masculino;credito
2023-05-27 09:14:43.038872;834;São Paulo;Claudio Bueno;Tenis Nike;Jason Taylor;masculino;credito
2023-05-27 10:30:43.535871;835;Canoas;Luis Fernando;Tenis NB;Christine Mcentyre;feminino;credito
2023-05-27 11:02:47.547872;836;Lajeado;Juliano Faccioni;Tenis Nike;Salvador Mcgillivray;masculino;credito
2023-05-27 12:55:45.946877;837;Florianópolis;Claudia dos Santos;Tenis Fila;Steven Harris;masculino;credito
2023-05-27 14:01:46.607871;838;Florianópolis;Mario Sérgio;Tenis NB;Eloise Campbell;feminino;boleto
2023-05-27 14:08:50.032876;839;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Assunta Mondesir;feminino;boleto
2023-05-27 15:57:42.279873;840;Canoas;Luis Fernando;Tenis NB;Kristopher Childs;masculino;credito
2023-05-27 16:37:41.331924;841;São Paulo;Claudio Bueno;Tenis NB;Scott Roller;masculino;credito
2023-05-28 07:16:48.754876;842;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Ronald Jenkins;masculino;pix
2023-05-28 09:56:40.550872;843;São Paulo;Claudio Bueno;Tenis NB;Wanda Bussen;feminino;credito
2023-05-28 09:58:50.524933;844;Caxias do Sul;Mateus Kienzle;Tenis Fila;Karen Ell;feminino;credito
2023-05-28 10:31:49.812872;845;Lajeado;Juliano Faccioni;Tenis Nike;Latisha Davis;feminino;credito
2023-05-28 12:45:41.174872;846;Florianópolis;Mario Sérgio;Tenis Adidas;Chad Horner;masculino;credito
2023-05-28 13:18:55.223873;847;Florianópolis;Mario Sérgio;Tenis NB;Larry Peters;masculino;boleto
2023-05-28 13:22:43.873872;848;Florianópolis;Claudia dos Santos;Tenis NB;Mariann Fabela;feminino;boleto
2023-05-28 14:21:51.460872;849;Florianópolis;Mario Sérgio;Tenis Nike;Dale Metz;masculino;credito
2023-05-28 14:24:46.946870;850;Florianópolis;Mario Sérgio;Tenis Fila;Eddie Mcmillan;masculino;boleto
2023-05-28 15:05:52.447872;851;Porto Alegre;Luiza Cherobini;Tenis Nike;Lisa Kelly;feminino;credito
2023-05-28 15:16:55.123871;852;Canoas;Carlos Henrique;Tenis Nike;Pedro Capps;masculino;credito
2023-05-28 16:06:54.345877;853;Canoas;Luis Fernando;Tenis Nike;Joyce Devaney;feminino;boleto
2023-05-28 17:18:41.471924;854;Lajeado;Adriano Soares;Tenis Nike;Crystal Han;feminino;credito
2023-05-29 07:34:44.817871;855;Florianópolis;Mario Sérgio;Tenis NB;Janet Kissinger;feminino;credito
2023-05-29 11:52:46.376871;856;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Robin Mcfadden;feminino;credito
2023-05-29 12:25:45.927871;857;Lajeado;Juliano Faccioni;Tenis Adidas;Margaret Munoz;feminino;credito
2023-05-29 14:05:47.814871;858;São Paulo;Cassia Moraes;Tenis Nike;Tracy Romero;feminino;pix
2023-05-29 14:18:45.928870;859;Florianópolis;Claudia dos Santos;Tenis Adidas;Jesse Tidwell;masculino;credito
2023-05-29 14:55:41.514872;860;Lajeado;Juliano Faccioni;Tenis Nike;Guy Head;masculino;credito
2023-05-29 16:01:49.182872;861;Canoas;Luis Fernando;Tenis Nike;George Adams;masculino;credito
2023-05-29 17:40:49.601871;862;Canoas;Luis Fernando;Tenis Fila;James Conway;masculino;credito
2023-05-29 17:48:44.371871;863;São Paulo;Cassia Moraes;Tenis NB;Brianna Allendorf;feminino;credito
2023-05-30 08:17:43.651871;864;São Paulo;Claudio Bueno;Tenis Nike;Inez Dekle;feminino;credito
2023-05-30 08:17:45.381871;865;Porto Alegre;Luiza Cherobini;Tenis Nike;Donald Mcmillan;masculino;credito
2023-05-30 10:10:45.147878;866;Canoas;Carlos Henrique;Tenis Fila;Rita Shell;feminino;pix
2023-05-30 10:42:43.739872;867;São Paulo;Cassia Moraes;Tenis NB;Amanda Graham;feminino;credito
2023-05-30 11:26:51.856875;868;Lajeado;Juliano Faccioni;Tenis Adidas;Eva Jones;feminino;credito
2023-05-30 12:34:42.322871;869;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Michael Ingersoll;masculino;credito
2023-05-30 13:34:44.490872;870;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Joseph Banta;masculino;credito
2023-05-30 15:16:52.693872;871;Canoas;Carlos Henrique;Tenis Adidas;Steven Winters;masculino;credito
2023-05-30 15:37:41.995919;872;São Paulo;Claudio Bueno;Tenis Fila;Carl Quinn;masculino;credito
2023-05-30 15:54:45.911871;873;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Maya Earwood;feminino;pix
2023-05-30 18:04:47.619871;874;Lajeado;Adriano Soares;Tenis Nike;Alvin Davis;masculino;credito
2023-05-31 07:40:54.095876;875;São Paulo;Claudio Bueno;Tenis Nike;Levi Rodregez;masculino;pix
2023-05-31 08:27:41.219872;876;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Jean Johnson;feminino;boleto
2023-05-31 09:28:43.788870;877;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Robert Rivera;masculino;credito
2023-05-31 10:12:53.273925;878;Porto Alegre;Luiza Cherobini;Tenis Nike;Michael Vickers;masculino;credito
2023-05-31 11:10:42.591924;879;Porto Alegre;Rodrigo Tadewald;Tenis NB;Velma Lemley;feminino;boleto
2023-05-31 12:37:48.104870;880;Florianópolis;Mario Sérgio;Tenis Nike;Claire Kautz;feminino;pix
2023-05-31 13:24:40.930872;881;São Paulo;Claudio Bueno;Tenis Nike;Craig Bullard;masculino;credito
2023-05-31 14:18:53.370870;882;Lajeado;Adriano Soares;Tenis Nike;Margarett Sanborn;feminino;credito
2023-05-31 15:23:54.036876;883;Porto Alegre;Luiza Cherobini;Tenis Nike;Julie Brown;feminino;pix
2023-05-31 16:48:49.841871;884;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Genevieve Delacruz;feminino;credito
2023-06-01 07:14:56.118875;885;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Jessica Lipsey;feminino;credito
2023-06-01 09:06:46.048871;886;Lajeado;Juliano Faccioni;Tenis Adidas;Carla Gardner;feminino;boleto
2023-06-01 10:38:40.869873;887;Caxias do Sul;Mateus Kienzle;Tenis NB;Olga Faulk;feminino;credito
2023-06-01 10:55:51.997924;888;São Paulo;Cassia Moraes;Tenis Fila;Marcia Vandoren;feminino;pix
2023-06-01 15:02:47.371870;889;Porto Alegre;Luiza Cherobini;Tenis NB;Shawn Estrada;masculino;credito
2023-06-01 15:51:47.821871;890;Porto Alegre;Luiza Cherobini;Tenis NB;Michael Cannon;masculino;credito
2023-06-01 17:03:41.268870;891;Caxias do Sul;Mateus Kienzle;Tenis NB;Mary Lowe;feminino;credito
2023-06-01 17:52:49.553872;892;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Craig Kettler;masculino;credito
2023-06-01 18:13:48.694871;893;Florianópolis;Mario Sérgio;Tenis Adidas;Sandra Stewart;feminino;credito
2023-06-02 08:12:52.682872;894;Porto Alegre;Luiza Cherobini;Tenis Adidas;Helen Jackson;feminino;credito
2023-06-02 09:16:43.599871;895;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Wesley Duran;masculino;credito
2023-06-02 10:44:47.069870;896;Canoas;Carlos Henrique;Tenis NB;Ralph Thomas;masculino;credito
2023-06-02 11:00:44.111876;897;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Jose Scott;masculino;credito
2023-06-02 12:36:46.952873;898;Florianópolis;Mario Sérgio;Tenis Nike;Elaine Hobden;feminino;credito
2023-06-02 13:48:54.521877;899;São Paulo;Claudio Bueno;Tenis NB;Jorge Downing;masculino;credito
2023-06-02 16:02:40.873878;900;Canoas;Carlos Henrique;Tenis Nike;Bill Lenz;masculino;pix
2023-06-02 16:03:50.546924;901;Canoas;Carlos Henrique;Tenis Adidas;Deandre Naquin;masculino;pix
2023-06-02 16:35:49.839872;902;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Daniel Reed;masculino;credito
2023-06-02 18:08:48.995924;903;Florianópolis;Mario Sérgio;Tenis Fila;Manuel Peek;masculino;credito
2023-06-03 07:46:44.439873;904;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Crystal Kimber;feminino;credito
2023-06-03 08:32:44.669872;905;Florianópolis;Claudia dos Santos;Tenis Fila;Melissa Wood;feminino;credito
2023-06-03 09:28:44.183873;906;Caxias do Sul;Mateus Kienzle;Tenis Fila;Scott Flores;masculino;credito
2023-06-03 11:44:46.333877;907;São Paulo;Claudio Bueno;Tenis NB;Alan Cho;masculino;credito
2023-06-03 12:05:49.626873;908;Lajeado;Adriano Soares;Tenis NB;Cedric Carney;masculino;credito
2023-06-03 12:13:47.731871;909;Canoas;Luis Fernando;Tenis Adidas;Edward Fisher;masculino;credito
2023-06-03 13:29:50.820871;910;São Paulo;Cassia Moraes;Tenis Fila;Catherine Cavicchia;feminino;credito
2023-06-03 13:43:42.554870;911;Porto Alegre;Luiza Cherobini;Tenis NB;Jeffrey Linares;masculino;credito
2023-06-03 15:57:47.402876;912;Lajeado;Adriano Soares;Tenis Fila;Frank Thomas;masculino;boleto
2023-06-03 16:55:51.522931;913;Lajeado;Adriano Soares;Tenis Adidas;John Veltman;masculino;pix
2023-06-03 17:17:49.350872;914;Canoas;Luis Fernando;Tenis Adidas;Derrick Rogers;masculino;boleto
2023-06-04 07:14:45.890871;915;Porto Alegre;Luiza Cherobini;Tenis Fila;Willie Field;masculino;credito
2023-06-04 07:26:46.082873;916;Florianópolis;Claudia dos Santos;Tenis Nike;Jerry Figley;masculino;credito
2023-06-04 08:31:50.194871;917;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Brett Ponder;masculino;pix
2023-06-04 09:04:52.514870;918;São Paulo;Claudio Bueno;Tenis Fila;Anne Tyler;feminino;pix
2023-06-04 11:09:53.375871;919;Florianópolis;Mario Sérgio;Tenis Adidas;Larry Sisneros;masculino;credito
2023-06-04 11:41:51.727871;920;Florianópolis;Mario Sérgio;Tenis Adidas;Bryce Perry;masculino;credito
2023-06-04 13:59:44.184878;921;São Paulo;Claudio Bueno;Tenis Fila;Geraldine Wilson;feminino;credito
2023-06-04 15:46:43.068871;922;Porto Alegre;Luiza Cherobini;Tenis NB;Dorothy Finn;feminino;pix
2023-06-05 09:04:45.256870;923;Canoas;Luis Fernando;Tenis NB;Timothy Conover;masculino;boleto
2023-06-05 09:21:40.735924;924;Porto Alegre;Rodrigo Tadewald;Tenis NB;Diane Helfer;feminino;credito
2023-06-05 11:34:42.603871;925;São Paulo;Cassia Moraes;Tenis Fila;Marion Ley;masculino;credito
2023-06-05 12:18:42.921872;926;Lajeado;Adriano Soares;Tenis Nike;Anthony Mcclain;masculino;credito
2023-06-05 13:18:42.085872;927;Porto Alegre;Luiza Cherobini;Tenis Nike;Robert Rosmarin;masculino;credito
2023-06-05 13:59:49.271871;928;Canoas;Luis Fernando;Tenis Fila;Cyndi Nowicki;feminino;boleto
2023-06-05 15:42:51.374871;929;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Robert Hutson;masculino;credito
2023-06-05 16:15:48.993872;930;Florianópolis;Claudia dos Santos;Tenis Adidas;Jennie Villarreal;feminino;credito
2023-06-05 16:26:43.431870;931;Caxias do Sul;Mateus Kienzle;Tenis Fila;Joan Simmons;feminino;pix
2023-06-05 17:47:54.527872;932;Caxias do Sul;Mateus Kienzle;Tenis Fila;Kevin Gonzalez;masculino;credito
